11111110111011011111100111001010 01101111010011001000001010110001 01001101100111000110111010110101
11110101111110001010010011001001 00110110110100101000001011111100 01100001010011101111100100111110
11111111011010111010000000001011 11101000101100100001110101010101 10001100100101110001101101101010
10011000101010010111011011001010 00001100000101010001110010100001 01011000000001111100011111010010
11100101111011101001111011100010 01101010100001111010110010010110 01011011100110101010100001100010
10100110111110001111011011000110 10100101100101100010111001010110 01110001001110000011001010110110
10100111101000010000111100110101 01100010101100001101111100110010 01111100111001001001010111101100
10100100000100000001001101000001 01010010101000100111000000001110 10011001111001011101000000000011
10011010111101111100110000000010 01100011000000110100000011010001 01101100111000111010111010100111
11011100011001110010100011010101 01010011101011011100000011001110 10011100111101000011100100011001
10000110000001010110111101101101 00110000101101110001111000001100 00111010010000010111101111010110
10110000000001100110010111010001 00100111111011100111010011100010 10101100010101000011111111110100
11111001110001011001001000010111 01001000010011111111011110011001 01010100100001111111010101000001
11111111000101101111111101100000 11001001010000100010001111110001 11001010110001101100001010001010
10100001111000101110110100110000 10000011010111001110010100110001 01001000100010100100101110110010
11010100101000110001011011111100 00011010111011101110110111001100 01101101001000111100101111110000
10110111010001110100010101000011 00101101011110101101100010001011 01100001011111000110000000010010
11001101010000000011100110001101 10001001101100011101101111110100 11001001101110111001001011101111
11101111110100111000010111001000 10001010001101001000101011010110 00010011001110110001001010100111
11111110111000011010111101111100 10000100101000110000100100011000 11100001101001000110101011011110
10100101111100111100111111001100 01001101011000000011101011010001 00001111110011111110010100010101
11110111110000110001101010011010 10011001101000111101111011101101 00100110101001101101010000010101
11100001111010111101100000011000 01111001110001100101001100111000 01111010110100111111011011100010
10000111100011011110111101101010 01001011111000110111000010110110 00111000010001100101101111001011
11100111110110101010101001100101 01000110101111111010101111111010 10010110101001101101110010110000
11001110010100001001110000101100 01101111001100000100011000010101 01111001101111010010100011100111
10100101000001110110101111010111 10100001110000000101010101101100 00010000110010011000001010001000
11010110100110110000110101001111 01100111010011000111111001010000 01100100100011001001111011000010
11101000100101101011001110100000 01100001000001100001011010100011 01111110100011110111001001101100
10110010111100100011111010101001 00001110001001010100111111000011 01011011001010000111011100101011
11011011000110101111100001100001 10000110100111101000111101001001 00011001101110011110111101111100
10011011010111000000011001100010 00011001100000011100001101111101 00111101111111100000110110011111
10001000010010001001001000110010 01110111010001101101110010110001 01011001110100001110100101100001
11001001101000011101100000000000 00011001011010010010001110010011 01101001110110100000100011101101
11100110010001000100111001001110 00011001000111100101011101011111 10010010000111101110011100100010
10110110011011110010110011100101 00010010010100100000101101110110 10010011110000110001011010010001
10100011010001110111100001000011 10010010101000101100111000000101 01100101100001111100101111010010
10100101110001100101111001101000 01010001000110111100011001010000 00001111100010101101001010001110
10100011001001111001101011101010 10011011000010100010010111011100 01001101101110010001101001010110
10011010010100010110110110011000 01011011010001101100011011010100 00100010110000110000111110111110
10101011000111100110110111110010 00011010110010011111100011001010 10000100011111010011000010010010
10111001110010101110111011010101 00101111100110010001110001000101 00011110001111011010100010001100
10100000001100101110110001111101 00101000001010110110001011000011 00101010001000001111100110011101
11011000000010111010110001011100 01010101110111000110101111011000 00010110100110000000000000110000
11011111111000010111101001111000 10000110010001101110101011111001 00111001110010010101111001011000
11100011001101011101001110001000 11001100100111000001101100011001 01100101110001111000000111010110
10001101110001101101101000111110 00011001010110110011111101001111 01111001111000101100010000111011
10001110000111110100001110011011 01110101001011110000101011101111 01110010010011010010011010010010
10011101111100111101010011100101 01011011010011010011110111101010 00101111001100101001010110001100
11000010111010010111010011110100 00000110111000011000000110101000 00110100100001110101110101111011
11111111000010110111001111111111 01110001111111011011111101001111 00100110111101111000101111100010
11100010110111111101100110100100 00000111000111101001000101011001 00011010010100110100101010110111
11000010011110100000111010100111 10101110101100110100101101011111 00101011011100110011100110100110
10101100010111010101010011111100 10001101001000010011001000010100 10100011100011111101011110111000
11011111110100110010000100011001 01011000001000001011111101010000 11010001101101110001111111111001
10101110010111010010111111100110 10100010110111011001011001001100 10100101001100001100101001011000
10011001010111011000001010101011 10010001100001100011101101100001 00111101111101100101110111111100
11011101010100001011100011001100 01011111101110101010100100001001 00010100100010100011101001001001
11011110001001000011011000110110 10101001110000010101110011010100 01001100100100110100101111110101
10011000010010010001010111111010 01010001011111011011101001000100 00110010110010111011001011010101
11011010110011000111101000101110 00111010000111110110000100011001 11001100010110000100110110010110
10101110110111010101111111101000 00110000000101101110101010011001 00000100111000111000100111010001
11110000110011000000011000001011 10000000100101000001010001010101 10100001100111011101001010010110
10011011100001110110100111000001 01110100110010000101010001000101 10011000100111111011111011010001
10111010010010001000111011101110 10011111101101000110100101000011 10111000110000111000111000011001
11000010011010111111111100110011 00011100011001001100000011100001 00111111011100001101110100111100
10110001110011100001011110001111 10101010011110001100100100101011 10000001101000001101010100100001
10111100100110111110110001110111 00100000111011101110001011110001 01000011000010001001000101000101
10010011000111000011100111101010 01000011101010011010010010011111 01111010101001100100001110101000
11010000110000001111000000111000 01000011101000000100100100000011 01100000011000001101101001001100
10101100100010001001011101011111 01100110101100100101000010011001 00010111001011111011001010011010
10001000110101110000111101010110 10000111100001100110100100101110 01100010001010010110111010101001
11111010111001010000110000001010 00001101011110111000011100001110 10011111110010011101001001110011
11110101110110111001011010010100 01000010010111001101100101001111 11101001011010110101000010000100
11100110111110001101001100010000 00101100111101010101010100001101 10101001100001011011000011000100
10110111111000010010111101001001 10101101101100111000011110101011 00010000001001000111111101000101
10011000100111011110001101010100 01111110011011101101100010110111 01110111010111101001110010110000
10001110101001110011001010001001 00000101001011001100100011100000 01011111011111001110101110000011
11011001010101110100111101101011 00001110001110100110011101010011 01001110011010001100000000110111
11110111011100100101100110101011 00100000001001101100011100111101 00110101110011011100100101111010
11100100101101010111010001110010 10001110001100001000110110101010 01011011000100000011000010101101
10100101100001011101000001101100 01111001010101111101111100010001 01111001000111001111011101011001
11110101010010101111110111110110 00001011010001011011010110100010 01101000000101111100000110100011
10110100001011001001001110100110 10001100101100100101010001110111 01100101110001010000010001001100
11111101001011010000111110110101 00110011000011010101111010001100 11010000011100110001001000110111
11001000000000001100001110000110 01011010101100001010100000011100 00111011011010111101111101010110
10110010111001100000100011101000 01111000110001001011011111110000 00000001001110101010110110001101
11000111000011001001111000100100 10100010100100111000011110000100 01111101101011010110011000110011
11100011001100110001001111110101 00111001000000101010110100110100 00001111000001011010111111000011
10111010001001101001010001100101 10001110101111010110101000000011 10100111001110010101010101111110
11000100010011101010110000000110 10111001111000010101000100101111 01101001001010110001100100000011
11110101101101000011000101110010 11110000010110000011110000101001 10000000010010000011001111111010
11011000011010011000010011101000 11000010010110000000100001100001 11001001100001110111110001101100
11000010010110000110100110011100 10110110011100110101101111001001 10011101100011100101000011110100
11101110001011100010101011001101 01101010011101001101100101011110 11000110100111011000001000100111
11111100110111110011100101001000 01011101011110001011000011110111 00101011001011101010001110010100
11010010101110101111011111100110 01111011101101011111010111001001 11001010101001000000100000111000
10101101101000000001100010101100 10011110110001110110101100111011 01101011001000111100110010111100
10010111100010101010100011001110 10000101001101010001101100101010 01010011110110010110001111011001
11100101101000100101011001000100 10110110011001100101101110110010 10110010001001110010110000100101
10011001010101011111110001111101 01010101011100010010010101111011 00101101111101001011100000100011
10001100001100110100010000001101 10001011000011100000011100110000 01000011110001100100110110101110
10101111010011010101010000110110 01010100001001011101111110001101 10000010110111011101101110111111
10110101011010110110110011110100 10011011001111111100010110011110 10001111001001010111010000011000
10111110001010101110110111101001 00010011111000000111000101011001 01100011000011011011011101100111
11011000101111001110011110111110 10110110110101111100101110110101 01010001110111110100010111100101
10110000111111000111101011100010 01100010010000000010011000110110 00000001011111111111010001011111
11001000110010111101101111110110 10100110101010010001001011111110 01110110011001000000101111011111
10010111111000110110001011001011 01101110010011001101010110111010 01000001000100001110000011111000
11111110010000010100101001100011 01111010001111000001011101001110 11010010011101011010101100111011
10011010011011011101001010101111 01111110010011000110100010000011 10010011100100000110111011000101
10100110011111110010111101101110 01101000100000000101010001000010 01101011101001101001011010110011
11110000001011011010011111000111 11010111110110100010101101001111 10100110111000111101111011111100
10000101000101000000100010100011 01010001000000111101100010101001 01100000110001001110100011111010
11110011101110101001001001110110 11100011001100111100111001001000 11101001100000100100100010111110
10010010010111101110011010001000 01010110110010010011011101001111 01100110010000011001001011101100
10001100100001111000110100100010 00101100101001101010000011110000 10001011100000101010010000110000
10111001001110111001001010001100 01101001111110001100110110100111 10000100110110101001101100011000
11111001111111111100100100011001 01101010101111110100110111011101 11100100010000001010111110000000
11100101101101100011000010111011 10111111110111001001110000110010 00001011000001000011110011000100
10100001000011100110000001100011 00010101111011101110100011010000 00111100001111100000110010011010
11011101011000100101010101011000 00110111011010000001011011001000 00000110100010000011010110000001
11111111110110111110001101000110 10011010110101001100011011111110 00111110011110101100000011001011
10111100001011110001011110001110 01101001000000010010110100000110 01010010011111010000101001011010
10011010100000011011011010001000 00011011111101110010110011011000 01111100111101100111111010101110
11010001101011011101000000110001 01100110001010011011111101110111 10011110010100010111010001001000
10111001110001011110110000011011 00011100100111000101001111111110 01011110100100100111011110101011
10101011000001000110000101110011 00011010000101111101000111110111 00001010101110001101101011111010
11000001111101010011111111111101 00011001010100010110101010011011 10101110110110101111111000010110
11111001000000011111011001111010 00101100000101000000111011100010 11011011101100011001000011001101
10001101000111110011001110100100 00101101010111101001101001011111 01111110111111001110011101010000
10001010110001111101010101101110 01000000001111010111001111011001 01110000001000011001100101010001
11111000100100111010011010111010 10001010000101101011010011101101 10111111010110111111101001101001
10101110000111000110100100111110 00100011101110100011110100011111 10010001010100010010100000010000
11011101100011110011111101001100 00001001001100110000011100001101 10001000000101001001000011101010
10111111001010000010111100111100 01011101010000101001011101110100 10010111011101111101010101011000
10000110010000110011001101001010 01010000001110010011000000111000 00011101100010101011001110110110
11011010000000111001000011111111 11010100010001110010010000110111 10000111111101010100110001101111
11100100011011000110100011000010 11100000000011111010101100001101 10010011110010010000001111010000
11001100011111110101111010101000 01010010110010111011101101010010 01100010101001000111000001001111
11001101100011001011100101100101 01001000001010011001110000110111 10101110100100010101010011010101
11111101111001110001001111100110 01111010111110001001110001000001 01011010011110110101111010111011
11101010000000001111010001000110 10100100111101110001111011000011 01100110100000110110000011011000
11110111110101011111111000111010 10110011011000111000100000101010 10100010110001111000100111000010
10000011110010000001001000100011 01110011100101000110111010011011 00000111111011100000101000101101
11100110110000110111110011010111 00010000010011100010110001011011 11011101001010010011100011000101
10110011001010111111100101010110 00000010001001101101101111100101 00000000110111111101101010100010
11011010011100010100111000011000 01100110000100110101011110011010 10110110110001100110011000111101
11001110010100110110110101101011 00110011010010011101001011100000 11001101111110000011000000010000
11110000000110100000111100011001 10000101000000011000001110001110 11011011001000111110100111101010
10100010101011110111011111101101 01111110111010010000001100101110 01011100010001110011001101111111
11100111111111111110010000000010 01110111011100100100101111001100 11100111110000110001011110000011
10111010110111011100100110000000 00111010100100100001000110101011 00010101111110001100111110110001
11100011011110111010011111111000 10011101101011000111011101111101 11010101110011111011001110010010
11010000110101100101101111000010 10101000000101001100100111000111 01001011010001000001000000001010
11101001111011111011100101000010 01000011011100101001010000110100 00100110100110011001010111111111
10011101100001110001110001011010 01101000001010010110100011000000 01101000000001010111010111010101
10101110001100111001111011110011 10010100001011110100000000010110 00000110100000000000111111011000
10101110010001110100100010000011 01100011100010010111011101000011 01111000010010100010000010110010
11100101010000111101011110101001 00111101001011101010001110111110 00001111101101111001100010100110
11001010000001111010101100110011 01100100101011011111100001111000 01011000010010110011000001001000
10101111000100101101110100001011 10001110111110001100001010101011 01111011100001001010011000011111
10010011100110000000110110001001 10010010101101111011010110110101 01000100000100011100000000111011
10100111101101001101001010100010 01000100010001000001110000101010 00110010010011100100001110100111
10011010111111011101001101011110 01111010101000000000100100000000 10010110011110101111001000011011
11000101111111000111101110000101 01110110110010011100001100110001 01011000111010001100111110101111
10110011010010100001001100100100 10101011011011101110101111100110 01110001111011101100100111001110
11100100001010100101100011001010 00110001010110010100100001011101 10011011111101100000011001100001
11010001111110111101011101001001 01011010110110100111100001000100 00010010101000000111111110100010
11101111011000011010101000011010 01011101100010110111010000100111 10001100101111010110111000001101
10100111010100000000100101000001 00111101010100110101010100100101 01010000100001001110101000011110
11000100100100010101101101000001 00101111010000000101100000100000 10111100111101001100010101001101
11101100011011011101101011111111 01000000110101110000011101101110 00110100110010100010011010111110
11010011011011111110000100000001 10000010011111101111101101101110 00101000111111100000001010011011
11001110110111100110110011111100 11001011111001011010001010100001 00011110101111011100000001110010
11011010011000000011101000011111 00110100000110101101101110001101 01011011000011001011110100111101
10101011110100100001010111100001 00001000011110110001100010001000 00100010100010010000010110101111
10011000110101001000011010001000 00000111100000101100010101110010 10000111100000101110100101111010
11011011101110010111111010000100 00010010101100001010101101001111 00100110111110111001101010010000
10010111000010010100100100011001 01101010111010011010111110100101 01110010100111111111010100011101
11110111010101101011110011110110 01110111110011101110011000000100 00001111011100110110011010111110
11100001011001110100011111111000 00001001101000010001110110100100 01010000000111000010110010010000
10100100000001110111111000001101 10000111110011000001001010001001 00000111010100011100100101111000
11001010011100111000110001111011 00001010010110110000001101101101 00111100000000110000011001101100
11101001110110000001101111100110 10001101100101011011111110001001 01110101011100001100110011011101
10111100100100011101100011010101 00010101001001001001110111100011 10100110110010011011101010111000
10000111100100001010001000010000 00000000101111101010101000011111 00010110000101000100010101101101
10101110100110111100011011110101 00000100111011000110000000101100 01010111010010111001111001000001
10010111001010100111011100000010 00101011011100101000111001010101 10001011000100001000001010100100
10010000100001010001000000011000 00110101010010001000100001110010 00110101101010110100000111011110
10101111111011111010100001111010 01100001100100010101110010000111 10000110101010101111011101100001
11001010100101010011000010100111 00110001111100101111000010001101 00101000011110100011010111110001
10111000001101011101111101001001 00010111000101111111000000101111 01001111001100001110010110111111
10110101110101101001111011101000 10010010000000011011100000110100 10100101100000100011011110111101
11101001100000001111000001000001 10010010111111111011111011010000 00011110101101000100101111100111
11000111000011010001110010110100 10010011101110011100101110111110 01111100100101111000101111010000
10111010101001100001010001101110 00100101111001000111001011000110 10010100011000101000000101011011
11111001011111010111111100000110 01101000110100100110010101010111 00111101010011100000110011100000
10101011010000011100011011010111 10010001111110011010101101000000 10100001111001001001111110001100
10110010010101110101011111100011 00001110010010000100010011100110 00010010011110000011000000111011
10000011110110101010101110101111 00111111100001100101110010100001 00111010110010101010010110111101
11001100010101010101001001010011 01101100000101000110011010011111 10001000101010101100001100000101
11111001010001001001010010101011 01000001111001011000001100111110 11000100111010000010101000001101
10011101110001001011010101110111 00000001000101100111001000100001 00001001111011011100111100011100
11101011100001101100000110011100 11010101011011001110101101001100 11000011110110010101010000001101
11101001111001101001010101011010 10011110110110101111111101111011 10110101110000010010101100001000
10110001100101000011100011111000 00100011010100000000111100110011 01010000010101011010101111011001
11001001111101000111101101100010 00000000011000111000000000000000 01110000001100111010000100101010
11010110111011111001110010000000 10000100111000101011011100001111 10011111011001010010111011100100
11101111100001011110111011001000 01001101111010110101011001101101 10110010101011101010011100111000
11011111011101100100001000001101 01100000110100101010101001011111 01110100100011000111101000000100
10100111000101001010110101011111 01001110010111001110000000101110 00011110101000000011001111100001
11000000001010111110111110011100 00001011111100000011100000111011 01010010111101010001110111010101
10001010111100111001011010010000 01010100110001111111001111110100 00111100100111011000101011010111
10111010110111111100111100001111 01000000101110101000010011001010 01111001111000010110000000011100
11001011101011011011100101000010 10001100110100100111010110000101 10101101000101011000010101000000
10000011001001001111001010010111 01110000001000011111110111101001 00111101000010100011111010100011
10100001001001011110000010011111 01011010101011101111011011100001 01010111001101001100110101110111
11101110110001011000000111101001 10010001011110010011110011001101 11010100111100101000010101000111
10001101110011101010000001011001 01010100100011011100100010011010 01000111110010110100000000111010
10010110010100110101111011000010 00010011111101110110110100010110 01110010011111001101101101101010
10100110101100010101011100011000 00111010100001100010110101101010 00110100000110111000100000010110
11010101010000011011100000110100 00110001110011111100010100000100 00001110110001000001111100101001
10111000011101011101011011000110 00111111001001100000111111001100 01101000011101011111010101001001
10100111100011100001111101101100 01101101010101000111011011101111 01110101011011101010001000111110
10100010001010001101011110100101 00101011001101000111010101001100 10010001000000101110111011100011
10110111000011011111100001111100 00111100011110001111010111011110 01000010110010101010111000010011
10010111101001000010000000111010 10001001010000110110100111110001 00101000000111010000101011110111
11110011001001111100100111110111 10110011101000000011111011011111 00000001000101011011001001010101
11011001110010011110001001100000 10010111011111001101100111101101 01111010011111011100011010000110
10101000001111011001101110110011 01100000001110011101001111111011 01000011101001101010100101101001
11101111010010001001001101101010 01010110010001010001011110101111 11100010110001011011011100001111
10110011011000011010110011000011 01111110000110101001101110001000 01011011100000111011001111011101
10011100101111000000001111110000 01110100111110110101000110101010 01111101100111001101000010010100
10010000011010000110011000110101 01111011100000011101000101001100 01010101000101000100000000011111
10000010000111000001100001010110 01101111000010100010010011101101 01011000111110000000010100101011
10000000100000000011111000100110 00000010011101101000001011100100 00111000111000000010111110001100
11101000001111001010011000101000 00001010010111111011101000111100 11011011100000100001100011100001
10001110111010100100011100000111 01001110010100111011101001100011 00111100001101001101100001001100
11000000110010100101111110000111 01100001010110011011111100101100 10001011001101110100110001011001
11000010110101111000000010011010 00110100011001110000100101001010 00100101101110011100010010100101
10110011101111111110011110110011 10101111101011000100101101000110 01100011001001011001010000100010
10010101000001111011001110101100 00101001011111001000001000001111 01010000110011011010001000100010
11000011110011000001011010000100 10110011110100000101111101111111 10000111101000001110100010001101
11111000011110101101010010011000 00011111010110010111010101010011 10100000100111101110110010010000
10001111111101011101000010101001 00011100100011011111100111001001 00111000101101011011000000000101
10000000010011110100100001100000 01101000110100010101110111001011 00101100000100110100010101111000
10010011010101010000111110001010 01001011111100011100101111010111 00110100010101111111110111111100
11011101000001000110111110000001 01001100000010001000010001111010 01100100111110101000110000101101
11000101011010101111000110010001 00110101111110011001001101100011 01100111101001010000110101011101
10000111111101110000110100110110 01110110101111111110110110101111 01111111011110111000101110010110
11111010100101011001010010001100 10011110011100110111000001010011 00010010001100110110110110110111
11000010000101011101000010110101 10110001101110111101001011001100 01111010001110010010011100011010
11110100101101100111010110101000 10111000110010010111111100100110 10000000101111110000000010011000
11011001101000001101111111010110 10110001100101110110110110101011 00011100110000010101111001001011
11000010101111101101000110110001 01111000001101000000001101010111 01001101011100001010000101010010
11010111010111011001100111001010 00001000010000001011010000010101 00010100101110000010110111100010
11110010101101101101010000000001 01100000000111100101110010110110 10000001001100000000001110010100
11100111010101010001110100001101 01001110101010010100001111111111 10011001100101001010001110101011
10111010001101000101010110110010 00101001100001101010111111011101 01100111011011011001000110011001
10011100001110100100101111111000 01010100111111000111111111000000 01010000111110110100110000011001
11100001000001110011010000001010 11010010101111111010000000001000 10110101011010110111011001000101
11111000000101011111001100100101 10000010000011100010001000110011 00011100000000000100110011101000
10100110011101011100001110100001 00011111110001100101111010100000 10001110101001010100001011111001
11110001010111101101000110100111 00011000111110000001000110010100 01000111100011010011010010010000
11001100100011010111111010000101 01011010010110101001110010010111 01100100101111110001010100100111
10010010100110001100000111000100 01010011111010111100101100100010 01101100101110101100000101001100
11001001100000111011110111010100 00100110111111011111100001000100 01101010111111010101110001110110
11101100100100111100010011110100 11101001010001110100101111011011 11100110101110110111000111000101
11000000111011100111001001011001 00100111110011111111100010101000 10100110001011111111101001101010
10101000011010000111100110011111 00010001001101100101011111010110 01100001110000010100011000111111
11110110101001110010101011111111 11010000011000111110111110000011 10111001110000011000111000101111
10110011111110110001001010001111 00101100011000110011001111011000 00000111001100000100111010101011
10101010100001101000100100101011 10100101111100101001101001111000 00101111101100000000001010010000
10001000000010010101111010001110 01111110100110111011011100101111 00010110101011000001010001110010
11001010000011000100010101000000 00010100110011011100111010111000 10110010100010001011110101000101
10000101101100010101110100111101 10000010001110111101010011010110 01100101000101011111000100000011
10111000111110100101101000110011 00000000011110110010110101110111 00100110000010001011010001110100
10111100001111100111000000110110 10011010110110111110010110001001 01000000101001000010010100110010
10101010011101111011101010111111 10001101100100000011101000000111 01110010110101001010000111101111
10101101101010010011000110010111 01011001100110001001010011110000 10101001110110011001100011100110
11011101111011011101100010111000 01010010111100100111001110100110 00011110010100100111111011001111
10111101001000111000110010010100 01000110010111110101101011111000 01000111111110000110110101111110
11111100111000111110001011111010 01100001011000011100010011001100 11101110100010001110000000100111
11101100110011010001000011100110 10110010101000001011110001000001 11001010110101111111100010010100
10011010001101100000000010110101 00010000100011101010000010110000 01000110001111010010001010010010
10100111100100110011000011110111 00001001101001000001111111010110 00000011100100000010100100000101
11101110011101010110010110001101 01111010100100101000001111111101 11010000101110001111000010011110
11100010011011110101100011010001 01111001000101110110110000100111 11001010000111011100111111111100
10110011100111000110111100001010 01000000111001110001000101100001 00000000010000000010110011110011
10010111111111100101011001101001 01011010010110101110001011110110 00011010001101101110000001111011
11101110110110010011000011001111 00001101011011010110001010010101 00110000001011100111011000001100
10000010000111001100111010101101 01100010110010001000101010011111 00010011000000001101001000101101
11101110010110101100110010011001 01100100100100101100001110101000 00001101011101110111110000110001
10101100100110000110011001100100 00110000010010110010111001010011 10000110101000111010110110001101
11110110011111001100001100001110 10101001101001001100011000001010 01111010110110101101011111100100
10001001110000011011101000000000 00000001100011111001000000000000 00100110111101101010111001010110
10010110111011100010010011100100 00011001111101111001111010101000 00011001101011000100011100000110
10101101001001001100110100100100 01100010100111110010100011110110 01011111100001001010111101110101
11110111101010100011011001011101 10011011101000110101011011000010 01010000011000010010101110001101
10000101011000010100100011001001 01110011010111011000001000111100 10000100100110000001101110111011
11010110101001110010101000100110 01001010100100011110000010111101 10100000110111001111001000011001
11110000011111010101110000000010 10100000101010101011001011010010 01110011101110010110101100010010
10011000010111000010000110000001 00110011010000010100010010110000 10010010001100100110111110011001
11110110010001010110001000101110 10100110100100101101110101100001 10101101111000101111001010110001
11110101001010110101101000101110 11100110011011011101001111001101 11001100011010010110101011111010
11010100100101110011001111111000 01100010101011000000000011000110 00111111011111111001010010111001
10000101111101110101011001100010 01101111011010010000101111100001 01001000001110011011100111011001
11010101111011111101011101100001 01010010001011110001111001011100 00000010000010000100011110000000
11010110001101010001000100010110 00111100010000111010111110100001 10100111010111101001001101001011
10001000000100010101000101011110 00010100111100010101101001101111 01000111011110000101010000011011
10110111000000010111011100110111 10000110011001011011111011100000 01010010010010010011001011110010
10100010101110011000100001101011 10000011001011111100110010111011 01101100101011100001111100011101
10110001001000000010100110100101 00001100101101010100110011110001 01011000010100110101110000011111
11111100011010100101100110101111 11100100011010010010111111011100 10010001001100001111100011110111
11000100001110100111100111011111 10010010100010010111100010110110 10001000011100011001101111100010
10101101011001001010100111010000 00110000111101110101100111010100 01100100111001000101011110000110
10011110011011100110101000011010 10000001000000000100011110110000 00000010100010000110100011101011
11111100111001001110000000001101 11001110101100110010000100010000 10011111110110011000010111101110
10101110101000010011011100001110 10001101001000111000000111000011 00110000110101100101101100100101
10101010001110110110110100001010 00000100111111011110110110010001 01011100101010111100011001001101
10000111011010101001100000010010 01110110001111011010000110101110 00011001011001111011110110101100
11101110011101000011001101000010 11101000110100001010010011010010 01001110111110100001110000000010
10011111101010110110100010001011 01010100001001111101001001110110 01001001010011010010010100001001
10110011001110010101010110100000 00011000100110100010010101100000 10010100000111110110110010100110
11101110000101111111011111000001 11000101010100001100000101010011 01110011011101101101001100111111
10101000111001101010001101110011 01001101000101100010100101010001 01000110101011011011101010111111
11101101010001011110000101111011 00001010010010101111110001110110 01110000111101001100100100101010
10001000101110000000110000001000 10001000011101111110111110111001 01111011011000101010001110010110
11000111110011111101001110001101 01100000111101110111000100010100 01001101111110000111010000100010
11010010101101100000100001111010 10111000001111111101110000110011 11010010010111010101101010010101
11011110101101100100100001110100 01000100011110110110101000001000 01011011100101100101100111111111
11010000111110111010101111010111 01001100111101011000001000001000 01011001000100100110001010011001
10101010111000010010100100101010 01111100111101110011000101110000 00110011011001110101100110000111
10111011111111001000110011011000 10111001010000001010100000010101 10000011010111000000101001101101
10100010101001110010010001101001 01010101011011111100001111110001 00010110111111010100000010111111
11111100101100101100001111001010 11001000111001010000110001101110 11101011110110100010011000110000
10101110001011000110111100110001 00111101111001111100101001011100 01001100010110100101111101001100
11101000101001011010111111001111 11000001111011101011000010010000 01011011000011011110101000101001
10111011111001100000110111100011 00110110100111010101100001000100 00110110111001000101111101101011
11101010111101111010111001011010 10100001001100011101110101111010 00110111000011000011010011110011
11001010011000111000110101110010 01001100111101000111000100111000 00101100001111010010010101011110
10111001000000001001011101110011 10001110111110011100111010011111 10000000010000100100011011010110
10011110101000110000000111100001 01111000111011011110010011110111 01010001001000111011101011100101
10010100101001010001011010100110 00011001100010101111100000100001 00011100111110001101001001011101
10000001011000110010111111100110 00000010001111111110100100001110 00111100111101111110100011000001
10010010011101010010010010000110 01110111110110010110011010001111 00001100011111111011110100110011
10101101000010011100101101111110 01011101111101101100001101011110 00111101110011000000110111110010
10101001010111100010010000100101 01110010111100110100101010011010 00010110010010000011010001111011
