15756.5 ns 15900.5 ns
15907.5 ns 16048.5 ns
16052.5 ns 16193.5 ns
16200.5 ns 16340.5 ns
16344.5 ns 16484.5 ns
16491.5 ns 16629.5 ns
16633.5 ns 16771.5 ns
16778.5 ns 16917.5 ns
16921.5 ns 17060.5 ns
17067.5 ns 17210.5 ns
17217.5 ns 17360.5 ns
17364.5 ns 17507.5 ns
17514.5 ns 17654.5 ns
17658.5 ns 17798.5 ns
17805.5 ns 17949.5 ns
17953.5 ns 18097.5 ns
18104.5 ns 18246.5 ns
18250.5 ns 18392.5 ns
18399.5 ns 18539.5 ns
18543.5 ns 18683.5 ns
18690.5 ns 18832.5 ns
18839.5 ns 18986.5 ns
18993.5 ns 19132.5 ns
19139.5 ns 19279.5 ns
19283.5 ns 19423.5 ns
19430.5 ns 19569.5 ns
19573.5 ns 19712.5 ns
19719.5 ns 19859.5 ns
19863.5 ns 20003.5 ns
20010.5 ns 20151.5 ns
20155.5 ns 20296.5 ns
20303.5 ns 20441.5 ns
20445.5 ns 20583.5 ns
20590.5 ns 20733.5 ns
20737.5 ns 20880.5 ns
20887.5 ns 21025.5 ns
21032.5 ns 21171.5 ns
21180.5 ns 21326.5 ns
21330.5 ns 21476.5 ns
21483.5 ns 21623.5 ns
21627.5 ns 21767.5 ns
21774.5 ns 21914.5 ns
21918.5 ns 22058.5 ns
22065.5 ns 22209.5 ns
22216.5 ns 22359.5 ns
22363.5 ns 22506.5 ns
22513.5 ns 22653.5 ns
22660.5 ns 22808.5 ns
22812.5 ns 22960.5 ns
22967.5 ns 23115.5 ns
23119.5 ns 23267.5 ns
23274.5 ns 23420.5 ns
23424.5 ns 23570.5 ns
23577.5 ns 23720.5 ns
23727.5 ns 23871.5 ns
23878.5 ns 24022.5 ns
24026.5 ns 24170.5 ns
24177.5 ns 24319.5 ns
24326.5 ns 24471.5 ns
24475.5 ns 24620.5 ns
24627.5 ns 24771.5 ns
24775.5 ns 24919.5 ns
24926.5 ns 25066.5 ns
25073.5 ns 25215.5 ns
25222.5 ns 25366.5 ns
25373.5 ns 25517.5 ns
25524.5 ns 25674.5 ns
25681.5 ns 25828.5 ns
25835.5 ns 25979.5 ns
25983.5 ns 26127.5 ns
26134.5 ns 26274.5 ns
26278.5 ns 26418.5 ns
26425.5 ns 26565.5 ns
26569.5 ns 26709.5 ns
26716.5 ns 26858.5 ns
26865.5 ns 27004.5 ns
27008.5 ns 27147.5 ns
27154.5 ns 27298.5 ns
27302.5 ns 27446.5 ns
27453.5 ns 27600.5 ns
27607.5 ns 27754.5 ns
27761.5 ns 27907.5 ns
27914.5 ns 28055.5 ns
28059.5 ns 28200.5 ns
28207.5 ns 28349.5 ns
28358.5 ns 28502.5 ns
28506.5 ns 28650.5 ns
28657.5 ns 28799.5 ns
28806.5 ns 28951.5 ns
28955.5 ns 29100.5 ns
29107.5 ns 29250.5 ns
29257.5 ns 29398.5 ns
29402.5 ns 29543.5 ns
29550.5 ns 29692.5 ns
29696.5 ns 29838.5 ns
29845.5 ns 29988.5 ns
29992.5 ns 30135.5 ns
30142.5 ns 30284.5 ns
30291.5 ns 30437.5 ns
30441.5 ns 30587.5 ns
30594.5 ns 30738.5 ns
30742.5 ns 30886.5 ns
30893.5 ns 31035.5 ns
31039.5 ns 31181.5 ns
31188.5 ns 31326.5 ns
31333.5 ns 31479.5 ns
31486.5 ns 31631.5 ns
31638.5 ns 31786.5 ns
31790.5 ns 31938.5 ns
31945.5 ns 32088.5 ns
32092.5 ns 32235.5 ns
32242.5 ns 32382.5 ns
32386.5 ns 32526.5 ns
32533.5 ns 32676.5 ns
32683.5 ns 32825.5 ns
32829.5 ns 32971.5 ns
32978.5 ns 33124.5 ns
33131.5 ns 33277.5 ns
33281.5 ns 33427.5 ns
33434.5 ns 33576.5 ns
33580.5 ns 33722.5 ns
33729.5 ns 33869.5 ns
33876.5 ns 34016.5 ns
34023.5 ns 34165.5 ns
34169.5 ns 34311.5 ns
34318.5 ns 34459.5 ns
34463.5 ns 34604.5 ns
34611.5 ns 34755.5 ns
34759.5 ns 34903.5 ns
34910.5 ns 35048.5 ns
35055.5 ns 35202.5 ns
35209.5 ns 35346.5 ns
35350.5 ns 35487.5 ns
35494.5 ns 35638.5 ns
35645.5 ns 35781.5 ns
35790.5 ns 35930.5 ns
35934.5 ns 36074.5 ns
36081.5 ns 36226.5 ns
36230.5 ns 36375.5 ns
36382.5 ns 36526.5 ns
36530.5 ns 36674.5 ns
36681.5 ns 36825.5 ns
36829.5 ns 36973.5 ns
36980.5 ns 37124.5 ns
37131.5 ns 37273.5 ns
37277.5 ns 37419.5 ns
37426.5 ns 37567.5 ns
37571.5 ns 37712.5 ns
37719.5 ns 37864.5 ns
37871.5 ns 38014.5 ns
38018.5 ns 38161.5 ns
38168.5 ns 38312.5 ns
38319.5 ns 38458.5 ns
38462.5 ns 38601.5 ns
38608.5 ns 38753.5 ns
38757.5 ns 38902.5 ns
38909.5 ns 39053.5 ns
39060.5 ns 39207.5 ns
39214.5 ns 39357.5 ns
39361.5 ns 39504.5 ns
39511.5 ns 39650.5 ns
39654.5 ns 39793.5 ns
39800.5 ns 39940.5 ns
39944.5 ns 40084.5 ns
40091.5 ns 40234.5 ns
40241.5 ns 40386.5 ns
40390.5 ns 40535.5 ns
40542.5 ns 40684.5 ns
40688.5 ns 40830.5 ns
40837.5 ns 40978.5 ns
40985.5 ns 41125.5 ns
41132.5 ns 41276.5 ns
41280.5 ns 41424.5 ns
41431.5 ns 41572.5 ns
41579.5 ns 41724.5 ns
41728.5 ns 41873.5 ns
41880.5 ns 42023.5 ns
42030.5 ns 42175.5 ns
42179.5 ns 42324.5 ns
42331.5 ns 42479.5 ns
42483.5 ns 42631.5 ns
42638.5 ns 42783.5 ns
42790.5 ns 42934.5 ns
42941.5 ns 43080.5 ns
43087.5 ns 43231.5 ns
43240.5 ns 43380.5 ns
43387.5 ns 43530.5 ns
43534.5 ns 43677.5 ns
43684.5 ns 43825.5 ns
43832.5 ns 43979.5 ns
43983.5 ns 44130.5 ns
44137.5 ns 44278.5 ns
44282.5 ns 44423.5 ns
44430.5 ns 44572.5 ns
44576.5 ns 44718.5 ns
44725.5 ns 44867.5 ns
44874.5 ns 45014.5 ns
45018.5 ns 45158.5 ns
45165.5 ns 45310.5 ns
45317.5 ns 45458.5 ns
45465.5 ns 45610.5 ns
45617.5 ns 45757.5 ns
45761.5 ns 45901.5 ns
45908.5 ns 46051.5 ns
46058.5 ns 46198.5 ns
46202.5 ns 46342.5 ns
46349.5 ns 46484.5 ns
46488.5 ns 46623.5 ns
46630.5 ns 46777.5 ns
46784.5 ns 46927.5 ns
46934.5 ns 47080.5 ns
47087.5 ns 47231.5 ns
47235.5 ns 47379.5 ns
47386.5 ns 47528.5 ns
47532.5 ns 47674.5 ns
47681.5 ns 47826.5 ns
47830.5 ns 47975.5 ns
47982.5 ns 48122.5 ns
48126.5 ns 48266.5 ns
48273.5 ns 48414.5 ns
48418.5 ns 48559.5 ns
48566.5 ns 48710.5 ns
48717.5 ns 48856.5 ns
48863.5 ns 49005.5 ns
49009.5 ns 49151.5 ns
49158.5 ns 49302.5 ns
49306.5 ns 49450.5 ns
49457.5 ns 49599.5 ns
49606.5 ns 49747.5 ns
49754.5 ns 49898.5 ns
49905.5 ns 50046.5 ns
50053.5 ns 50195.5 ns
50199.5 ns 50341.5 ns
50350.5 ns 50494.5 ns
50498.5 ns 50642.5 ns
50649.5 ns 50789.5 ns
50796.5 ns 50939.5 ns
50943.5 ns 51086.5 ns
51093.5 ns 51237.5 ns
51241.5 ns 51385.5 ns
51392.5 ns 51534.5 ns
51541.5 ns 51684.5 ns
51688.5 ns 51831.5 ns
51838.5 ns 51979.5 ns
51983.5 ns 52124.5 ns
52131.5 ns 52275.5 ns
52279.5 ns 52423.5 ns
52430.5 ns 52570.5 ns
52574.5 ns 52714.5 ns
52721.5 ns 52861.5 ns
52868.5 ns 53008.5 ns
53015.5 ns 53159.5 ns
53163.5 ns 53307.5 ns
53314.5 ns 53460.5 ns
53467.5 ns 53610.5 ns
53617.5 ns 53757.5 ns
53761.5 ns 53901.5 ns
53908.5 ns 54052.5 ns
54056.5 ns 54200.5 ns
54207.5 ns 54347.5 ns
54354.5 ns 54496.5 ns
54500.5 ns 54642.5 ns
54649.5 ns 54789.5 ns
54793.5 ns 54933.5 ns
54940.5 ns 55084.5 ns
55088.5 ns 55232.5 ns
55239.5 ns 55381.5 ns
55385.5 ns 55527.5 ns
55534.5 ns 55676.5 ns
55683.5 ns 55822.5 ns
55829.5 ns 55973.5 ns
55977.5 ns 56121.5 ns
56128.5 ns 56272.5 ns
56276.5 ns 56420.5 ns
56427.5 ns 56571.5 ns
56578.5 ns 56716.5 ns
56723.5 ns 56865.5 ns
56869.5 ns 57011.5 ns
57018.5 ns 57161.5 ns
57165.5 ns 57308.5 ns
57315.5 ns 57456.5 ns
57460.5 ns 57601.5 ns
57608.5 ns 57753.5 ns
57757.5 ns 57902.5 ns
57909.5 ns 58052.5 ns
58061.5 ns 58208.5 ns
58215.5 ns 58357.5 ns
58361.5 ns 58503.5 ns
58510.5 ns 58654.5 ns
58658.5 ns 58802.5 ns
58809.5 ns 58949.5 ns
58956.5 ns 59104.5 ns
59111.5 ns 59256.5 ns
59263.5 ns 59401.5 ns
59405.5 ns 59543.5 ns
59550.5 ns 59691.5 ns
59698.5 ns 59842.5 ns
59846.5 ns 59990.5 ns
59997.5 ns 60137.5 ns
60144.5 ns 60285.5 ns
60289.5 ns 60430.5 ns
60437.5 ns 60583.5 ns
60590.5 ns 60732.5 ns
60736.5 ns 60878.5 ns
60885.5 ns 61026.5 ns
61030.5 ns 61171.5 ns
61178.5 ns 61321.5 ns
61325.5 ns 61468.5 ns
61475.5 ns 61617.5 ns
61621.5 ns 61763.5 ns
61770.5 ns 61911.5 ns
61915.5 ns 62056.5 ns
62063.5 ns 62203.5 ns
62210.5 ns 62352.5 ns
62359.5 ns 62504.5 ns
62511.5 ns 62650.5 ns
62657.5 ns 62800.5 ns
62804.5 ns 62947.5 ns
62954.5 ns 63098.5 ns
63102.5 ns 63246.5 ns
63253.5 ns 63403.5 ns
63407.5 ns 63557.5 ns
63564.5 ns 63710.5 ns
63717.5 ns 63860.5 ns
63864.5 ns 64007.5 ns
64014.5 ns 64158.5 ns
64165.5 ns 64307.5 ns
64311.5 ns 64453.5 ns
64460.5 ns 64601.5 ns
64605.5 ns 64746.5 ns
64753.5 ns 64892.5 ns
64896.5 ns 65035.5 ns
65042.5 ns 65183.5 ns
65190.5 ns 65331.5 ns
65340.5 ns 65483.5 ns
65490.5 ns 65629.5 ns
65633.5 ns 65772.5 ns
65779.5 ns 65924.5 ns
65931.5 ns 66077.5 ns
66081.5 ns 66227.5 ns
66234.5 ns 66379.5 ns
66386.5 ns 66524.5 ns
66528.5 ns 66666.5 ns
66673.5 ns 66815.5 ns
66819.5 ns 66961.5 ns
66968.5 ns 67113.5 ns
67120.5 ns 67267.5 ns
67271.5 ns 67418.5 ns
67425.5 ns 67567.5 ns
67571.5 ns 67713.5 ns
67720.5 ns 67865.5 ns
67872.5 ns 68017.5 ns
68024.5 ns 68168.5 ns
68172.5 ns 68316.5 ns
68323.5 ns 68468.5 ns
68475.5 ns 68617.5 ns
68621.5 ns 68763.5 ns
68770.5 ns 68911.5 ns
68915.5 ns 69056.5 ns
69063.5 ns 69204.5 ns
69208.5 ns 69349.5 ns
69356.5 ns 69500.5 ns
69504.5 ns 69648.5 ns
69655.5 ns 69795.5 ns
69799.5 ns 69939.5 ns
69946.5 ns 70089.5 ns
70096.5 ns 70234.5 ns
70238.5 ns 70376.5 ns
70383.5 ns 70526.5 ns
70530.5 ns 70673.5 ns
70680.5 ns 70823.5 ns
70827.5 ns 70970.5 ns
70977.5 ns 71120.5 ns
71124.5 ns 71267.5 ns
71274.5 ns 71418.5 ns
71425.5 ns 71567.5 ns
71574.5 ns 71714.5 ns
71718.5 ns 71858.5 ns
71865.5 ns 72008.5 ns
72012.5 ns 72155.5 ns
72162.5 ns 72305.5 ns
72312.5 ns 72454.5 ns
72458.5 ns 72600.5 ns
72607.5 ns 72747.5 ns
72754.5 ns 72895.5 ns
72904.5 ns 73044.5 ns
73051.5 ns 73194.5 ns
73201.5 ns 73341.5 ns
73345.5 ns 73485.5 ns
73492.5 ns 73634.5 ns
73638.5 ns 73780.5 ns
73787.5 ns 73930.5 ns
73934.5 ns 74077.5 ns
74084.5 ns 74223.5 ns
74230.5 ns 74369.5 ns
74373.5 ns 74512.5 ns
74519.5 ns 74664.5 ns
74668.5 ns 74813.5 ns
74820.5 ns 74964.5 ns
74968.5 ns 75112.5 ns
75119.5 ns 75263.5 ns
75270.5 ns 75411.5 ns
75415.5 ns 75556.5 ns
75563.5 ns 75704.5 ns
75708.5 ns 75849.5 ns
75856.5 ns 76001.5 ns
76005.5 ns 76150.5 ns
76157.5 ns 76300.5 ns
76307.5 ns 76448.5 ns
76455.5 ns 76601.5 ns
76605.5 ns 76751.5 ns
76758.5 ns 76901.5 ns
76905.5 ns 77048.5 ns
77055.5 ns 77193.5 ns
77197.5 ns 77335.5 ns
77342.5 ns 77484.5 ns
77491.5 ns 77633.5 ns
77637.5 ns 77779.5 ns
77786.5 ns 77933.5 ns
77937.5 ns 78084.5 ns
78091.5 ns 78233.5 ns
78237.5 ns 78379.5 ns
78386.5 ns 78524.5 ns
78528.5 ns 78666.5 ns
78673.5 ns 78816.5 ns
78820.5 ns 78963.5 ns
78970.5 ns 79112.5 ns
79119.5 ns 79260.5 ns
79267.5 ns 79409.5 ns
79413.5 ns 79555.5 ns
79562.5 ns 79707.5 ns
79714.5 ns 79852.5 ns
79856.5 ns 79994.5 ns
80001.5 ns 80143.5 ns
80150.5 ns 80290.5 ns
80297.5 ns 80437.5 ns
80446.5 ns 80589.5 ns
80593.5 ns 80736.5 ns
80743.5 ns 80889.5 ns
80896.5 ns 81039.5 ns
81046.5 ns 81187.5 ns
81191.5 ns 81332.5 ns
81339.5 ns 81481.5 ns
81488.5 ns 81625.5 ns
81629.5 ns 81766.5 ns
81773.5 ns 81917.5 ns
81921.5 ns 82065.5 ns
82072.5 ns 82212.5 ns
82216.5 ns 82356.5 ns
82363.5 ns 82509.5 ns
82513.5 ns 82659.5 ns
82666.5 ns 82808.5 ns
82815.5 ns 82961.5 ns
82968.5 ns 83112.5 ns
83116.5 ns 83260.5 ns
83267.5 ns 83406.5 ns
83413.5 ns 83554.5 ns
83558.5 ns 83699.5 ns
83706.5 ns 83848.5 ns
83852.5 ns 83994.5 ns
84001.5 ns 84149.5 ns
84156.5 ns 84299.5 ns
84303.5 ns 84446.5 ns
84453.5 ns 84593.5 ns
84597.5 ns 84737.5 ns
84744.5 ns 84885.5 ns
84889.5 ns 85030.5 ns
85037.5 ns 85177.5 ns
85184.5 ns 85325.5 ns
85329.5 ns 85470.5 ns
85477.5 ns 85618.5 ns
85622.5 ns 85763.5 ns
85770.5 ns 85910.5 ns
85914.5 ns 86054.5 ns
86061.5 ns 86203.5 ns
86210.5 ns 86355.5 ns
86362.5 ns 86503.5 ns
86507.5 ns 86648.5 ns
86655.5 ns 86794.5 ns
86798.5 ns 86937.5 ns
86944.5 ns 87089.5 ns
87096.5 ns 87244.5 ns
87248.5 ns 87396.5 ns
87403.5 ns 87547.5 ns
87554.5 ns 87700.5 ns
87707.5 ns 87850.5 ns
87859.5 ns 88005.5 ns
88009.5 ns 88155.5 ns
88162.5 ns 88309.5 ns
88316.5 ns 88458.5 ns
88465.5 ns 88604.5 ns
88611.5 ns 88753.5 ns
88760.5 ns 88904.5 ns
88908.5 ns 89052.5 ns
89059.5 ns 89202.5 ns
89206.5 ns 89349.5 ns
89356.5 ns 89501.5 ns
89508.5 ns 89645.5 ns
89652.5 ns 89795.5 ns
89799.5 ns 89942.5 ns
89949.5 ns 90091.5 ns
90098.5 ns 90240.5 ns
90244.5 ns 90386.5 ns
90393.5 ns 90537.5 ns
90544.5 ns 90684.5 ns
90688.5 ns 90828.5 ns
90835.5 ns 90977.5 ns
90984.5 ns 91121.5 ns
91128.5 ns 91269.5 ns
91273.5 ns 91414.5 ns
91421.5 ns 91562.5 ns
91569.5 ns 91710.5 ns
91714.5 ns 91855.5 ns
91862.5 ns 92002.5 ns
92009.5 ns 92145.5 ns
92149.5 ns 92285.5 ns
92292.5 ns 92434.5 ns
92438.5 ns 92580.5 ns
92587.5 ns 92726.5 ns
92733.5 ns 92875.5 ns
92882.5 ns 93026.5 ns
93033.5 ns 93177.5 ns
93181.5 ns 93325.5 ns
93332.5 ns 93478.5 ns
93485.5 ns 93629.5 ns
93633.5 ns 93777.5 ns
93784.5 ns 93926.5 ns
93933.5 ns 94074.5 ns
94081.5 ns 94225.5 ns
94232.5 ns 94368.5 ns
94372.5 ns 94508.5 ns
94517.5 ns 94657.5 ns
94661.5 ns 94801.5 ns
94808.5 ns 94951.5 ns
94958.5 ns 95104.5 ns
95111.5 ns 95254.5 ns
95261.5 ns 95404.5 ns
95408.5 ns 95551.5 ns
95558.5 ns 95704.5 ns
95708.5 ns 95854.5 ns
95861.5 ns 96005.5 ns
96012.5 ns 96150.5 ns
96154.5 ns 96292.5 ns
96299.5 ns 96445.5 ns
96449.5 ns 96595.5 ns
96602.5 ns 96746.5 ns
96750.5 ns 96894.5 ns
96901.5 ns 97043.5 ns
97050.5 ns 97196.5 ns
97200.5 ns 97346.5 ns
97353.5 ns 97498.5 ns
97502.5 ns 97647.5 ns
97654.5 ns 97796.5 ns
97800.5 ns 97942.5 ns
97949.5 ns 98088.5 ns
98095.5 ns 98239.5 ns
98246.5 ns 98387.5 ns
98391.5 ns 98532.5 ns
98539.5 ns 98685.5 ns
98692.5 ns 98833.5 ns
98840.5 ns 98980.5 ns
98987.5 ns 99134.5 ns
99141.5 ns 99282.5 ns
99289.5 ns 99434.5 ns
99438.5 ns 99583.5 ns
99590.5 ns 99737.5 ns
99744.5 ns 99888.5 ns
99895.5 ns 100039.5 ns
100046.5 ns 100185.5 ns
100189.5 ns 100328.5 ns
100335.5 ns 100476.5 ns
100480.5 ns 100621.5 ns
100628.5 ns 100771.5 ns
100778.5 ns 100919.5 ns
100923.5 ns 101064.5 ns
101071.5 ns 101210.5 ns
101217.5 ns 101359.5 ns
101368.5 ns 101503.5 ns
101510.5 ns 101654.5 ns
101661.5 ns 101804.5 ns
101808.5 ns 101951.5 ns
101958.5 ns 102105.5 ns
102112.5 ns 102257.5 ns
102264.5 ns 102408.5 ns
102415.5 ns 102555.5 ns
102562.5 ns 102698.5 ns
102705.5 ns 102851.5 ns
102855.5 ns 103001.5 ns
103008.5 ns 103150.5 ns
103154.5 ns 103296.5 ns
103303.5 ns 103447.5 ns
103451.5 ns 103595.5 ns
103602.5 ns 103741.5 ns
103745.5 ns 103884.5 ns
103891.5 ns 104030.5 ns
104034.5 ns 104173.5 ns
104180.5 ns 104322.5 ns
104329.5 ns 104470.5 ns
104477.5 ns 104620.5 ns
104627.5 ns 104769.5 ns
104773.5 ns 104915.5 ns
104922.5 ns 105064.5 ns
105068.5 ns 105210.5 ns
105217.5 ns 105360.5 ns
105364.5 ns 105507.5 ns
105514.5 ns 105656.5 ns
105660.5 ns 105802.5 ns
105809.5 ns 105951.5 ns
105955.5 ns 106097.5 ns
106104.5 ns 106248.5 ns
106252.5 ns 106396.5 ns
106403.5 ns 106542.5 ns
106546.5 ns 106685.5 ns
106692.5 ns 106834.5 ns
106841.5 ns 106986.5 ns
106993.5 ns 107135.5 ns
107142.5 ns 107283.5 ns
107287.5 ns 107428.5 ns
107435.5 ns 107583.5 ns
107587.5 ns 107735.5 ns
107742.5 ns 107882.5 ns
107886.5 ns 108026.5 ns
108033.5 ns 108176.5 ns
108183.5 ns 108324.5 ns
108331.5 ns 108474.5 ns
108478.5 ns 108621.5 ns
108630.5 ns 108774.5 ns
108781.5 ns 108924.5 ns
108928.5 ns 109071.5 ns
109078.5 ns 109221.5 ns
109228.5 ns 109372.5 ns
109376.5 ns 109520.5 ns
109527.5 ns 109669.5 ns
109673.5 ns 109815.5 ns
109822.5 ns 109968.5 ns
109975.5 ns 110114.5 ns
110118.5 ns 110257.5 ns
110264.5 ns 110404.5 ns
110408.5 ns 110548.5 ns
110555.5 ns 110699.5 ns
110703.5 ns 110847.5 ns
110854.5 ns 110996.5 ns
111003.5 ns 111148.5 ns
111155.5 ns 111298.5 ns
111302.5 ns 111445.5 ns
111452.5 ns 111593.5 ns
111597.5 ns 111738.5 ns
111745.5 ns 111889.5 ns
111896.5 ns 112044.5 ns
112048.5 ns 112196.5 ns
112203.5 ns 112349.5 ns
112356.5 ns 112496.5 ns
112503.5 ns 112645.5 ns
112652.5 ns 112795.5 ns
112799.5 ns 112942.5 ns
112949.5 ns 113092.5 ns
113096.5 ns 113239.5 ns
113246.5 ns 113382.5 ns
113389.5 ns 113536.5 ns
113540.5 ns 113687.5 ns
113694.5 ns 113837.5 ns
113844.5 ns 113984.5 ns
113991.5 ns 114137.5 ns
114144.5 ns 114288.5 ns
114295.5 ns 114441.5 ns
114445.5 ns 114591.5 ns
114598.5 ns 114739.5 ns
114746.5 ns 114887.5 ns
114891.5 ns 115032.5 ns
115039.5 ns 115185.5 ns
115192.5 ns 115337.5 ns
115344.5 ns 115490.5 ns
115494.5 ns 115640.5 ns
115649.5 ns 115790.5 ns
115794.5 ns 115935.5 ns
115942.5 ns 116081.5 ns
116088.5 ns 116233.5 ns
116237.5 ns 116382.5 ns
116389.5 ns 116534.5 ns
116541.5 ns 116682.5 ns
116686.5 ns 116827.5 ns
116834.5 ns 116978.5 ns
116982.5 ns 117126.5 ns
117133.5 ns 117273.5 ns
117280.5 ns 117423.5 ns
117427.5 ns 117570.5 ns
117577.5 ns 117714.5 ns
117718.5 ns 117855.5 ns
117862.5 ns 118000.5 ns
118007.5 ns 118148.5 ns
118155.5 ns 118299.5 ns
118303.5 ns 118447.5 ns
118454.5 ns 118594.5 ns
118598.5 ns 118738.5 ns
118745.5 ns 118885.5 ns
118889.5 ns 119029.5 ns
119036.5 ns 119178.5 ns
119185.5 ns 119328.5 ns
119332.5 ns 119475.5 ns
119482.5 ns 119626.5 ns
119633.5 ns 119775.5 ns
119779.5 ns 119921.5 ns
119928.5 ns 120074.5 ns
120078.5 ns 120224.5 ns
120231.5 ns 120376.5 ns
120383.5 ns 120523.5 ns
120527.5 ns 120667.5 ns
120674.5 ns 120818.5 ns
120825.5 ns 120966.5 ns
120973.5 ns 121120.5 ns
121127.5 ns 121268.5 ns
121272.5 ns 121413.5 ns
121420.5 ns 121563.5 ns
121570.5 ns 121712.5 ns
121719.5 ns 121863.5 ns
121870.5 ns 122009.5 ns
122016.5 ns 122159.5 ns
122163.5 ns 122306.5 ns
122313.5 ns 122457.5 ns
122464.5 ns 122606.5 ns
122615.5 ns 122757.5 ns
122761.5 ns 122903.5 ns
122910.5 ns 123053.5 ns
123060.5 ns 123204.5 ns
123208.5 ns 123352.5 ns
123359.5 ns 123502.5 ns
123509.5 ns 123651.5 ns
123655.5 ns 123797.5 ns
123804.5 ns 123945.5 ns
123952.5 ns 124096.5 ns
124103.5 ns 124245.5 ns
124249.5 ns 124391.5 ns
124398.5 ns 124537.5 ns
124544.5 ns 124689.5 ns
124696.5 ns 124843.5 ns
124850.5 ns 124992.5 ns
124999.5 ns 125144.5 ns
125151.5 ns 125295.5 ns
125302.5 ns 125444.5 ns
125448.5 ns 125590.5 ns
125597.5 ns 125738.5 ns
125745.5 ns 125892.5 ns
125896.5 ns 126043.5 ns
126050.5 ns 126192.5 ns
126196.5 ns 126338.5 ns
126345.5 ns 126491.5 ns
126498.5 ns 126636.5 ns
126640.5 ns 126778.5 ns
126785.5 ns 126930.5 ns
126937.5 ns 127081.5 ns
127085.5 ns 127229.5 ns
127236.5 ns 127377.5 ns
127381.5 ns 127522.5 ns
127529.5 ns 127676.5 ns
127683.5 ns 127827.5 ns
127834.5 ns 127977.5 ns
127984.5 ns 128125.5 ns
128129.5 ns 128270.5 ns
128277.5 ns 128425.5 ns
128429.5 ns 128577.5 ns
128584.5 ns 128728.5 ns
128735.5 ns 128880.5 ns
128884.5 ns 129029.5 ns
129036.5 ns 129179.5 ns
129186.5 ns 129327.5 ns
129331.5 ns 129472.5 ns
129481.5 ns 129627.5 ns
129631.5 ns 129777.5 ns
129784.5 ns 129922.5 ns
